ecoregion	taxon	metabolite	direction	flux_2015	flux_2016	flux_diff_2016-2015
East	polaribacter	so3	export	0.0269408278357948	0.1566539319060971	0.12971310407030232
Central	roseobacter	glyphe	import	-0.1297078067977644	0.0	0.1297078067977644
Central	polaribacter	ca2	export	0.0021674808615763	0.1318661958166321	0.12969871495505578
Central	polaribacter	LalaDgluMdap	export	0.1801751235291886	0.3094893344754252	0.1293142109462366
Central	pelagibacter	orn__D	import	-0.021019696180599	-0.1502348874123358	-0.1292151912317368
Central	polaribacter	crn	export	0.0024590357496481	0.1316227442283257	0.1291637084786776
East	roseobacter	cl	import	-0.0070487564494514	-0.1358941486022191	-0.1288453921527677
East	roseobacter	xan	import	0.0	-0.1288163150736579	-0.1288163150736579
North	prochlorococcus	zn2	import	-0.1286683200579934	0.0	0.1286683200579934
Central	roseobacter	lnlc	import	0.0	-0.1283568659417893	-0.1283568659417893
East	prochlorococcus	zn2	import	-0.0039423966849651	-0.1318899130250421	-0.127947516340077
East	prochlorococcus	so4	import	-0.00922485230822	-0.137039536994046	-0.127814684685826
East	polaribacter	cgly	import	0.0	-0.1275130836522915	-0.1275130836522915
Central	synechococcus	fe2	import	-0.1274124695783295	0.0	0.1274124695783295
Central	roseobacter	3mb	export	0.0026957277411896	0.1300780435270428	0.1273823157858532
East	pelagibacter	glygln	export	0.0208141874398726	0.148064446404892	0.1272502589650194
East	pelagibacter	phedca	export	0.0	0.1271923539802178	0.1271923539802178
Central	pelagibacter	R_3htd5e	export	0.0	0.1269558362220376	0.1269558362220376
East	roseobacter	udcpdp	export	0.016860271466438	0.1436807885224854	0.12682051705604738
East	polaribacter	val__L	import	-0.0026799084954251	-0.129400672447012	-0.1267207639515869
Central	polaribacter	thym	import	-0.0069729643755859	-0.1335692168869548	-0.1265962525113689
East	polaribacter	glutar	import	0.0	-0.1260668612714095	-0.1260668612714095
West	polaribacter	ile__L	import	-0.1259695871729243	0.0	0.1259695871729243
East	polaribacter	ala_L_glu__L	export	0.0	0.1258879989973634	0.1258879989973634
North	pelagibacter	glu__D	import	-0.1254721501398486	0.0	0.1254721501398486
Central	pelagibacter	L_Glutamate	import	-0.1274275515011796	-0.0019937839401588	0.1254337675610208
North	roseobacter	ppap	export	0.0	0.1252102943253246	0.1252102943253246
East	roseobacter	ptrc	import	-0.2705148566875245	-0.1453739416230738	0.12514091506445071
East	roseobacter	pta	import	0.0	-0.124553516085019	-0.124553516085019
North	pelagibacter	ade	export	0.1252878604310825	0.0007656357254863	-0.12452222470559621
North	polaribacter	arab__L	import	-0.1242917002530955	0.0	0.1242917002530955
North	pelagibacter	glyglu	export	0.0033094102491263	0.1273122354763718	0.1240028252272455
East	polaribacter	acald	export	0.0	0.1239460767731947	0.1239460767731947
North	roseobacter	glucan6	import	-0.123622280859122	0.0	0.123622280859122
East	roseobacter	L_Cystine	import	-0.0246220283145447	-0.1481716071822308	-0.1235495788676861
North	pelagibacter	glu__D	export	0.0	0.123470040139406	0.123470040139406
North	roseobacter	met__L	export	0.1245997379802831	0.0012839049939945	-0.1233158329862886
East	roseobacter	g3pc	export	0.0064466491171474	0.1297332977587152	0.1232866486415678
East	polaribacter	dad_2	import	-0.0243962774042461	-0.1474063159822879	-0.1230100385780418
North	polaribacter	drib	export	0.1227723428986592	0.0	-0.1227723428986592
East	polaribacter	orn	import	-0.2324204286756992	-0.3547462552299709	-0.12232582655427168
Central	roseobacter	buts	export	0.0	0.1223105119587394	0.1223105119587394
Central	roseobacter	thm	export	0.1221557034873359	0.0	-0.1221557034873359
West	pelagibacter	ocdcea	export	0.1249602787927533	0.0028901406541819	-0.1220701381385714
West	roseobacter	ethso3	import	-0.00232288331486	-0.1243690333477684	-0.1220461500329084
West	polaribacter	gly_asn__L	import	-0.2086199495866113	-0.0865949183120392	0.12202503127457208
East	roseobacter	isetac	export	0.1215038728477818	0.0	-0.1215038728477818
Central	synechococcus	arg__L	import	-0.1212153870510058	0.0	0.1212153870510058
East	roseobacter	ribflv	export	0.0	0.1207401929333639	0.1207401929333639
East	pelagibacter	gln__L	import	0.0	-0.1207300553651085	-0.1207300553651085
West	roseobacter	nona	export	0.1206980492566654	0.0	-0.1206980492566654
Central	polaribacter	val__L	import	-0.0033668287422161	-0.1235626104686006	-0.12019578172638451
Central	pelagibacter	L_Cystine	import	-0.121431791722869	-0.0012704469614691	0.1201613447613999
Central	prochlorococcus	fum	export	0.1199525174437105	0.0	-0.1199525174437105
East	polaribacter	gua	import	-0.1199351437726314	0.0	0.1199351437726314
Central	polaribacter	anhgm	import	-0.1209740595047852	-0.0011094551923698	0.1198646043124154
East	polaribacter	enter	import	-0.0029190017471264	-0.1225788531406569	-0.1196598513935305
West	prochlorococcus	his__L	export	0.0	0.1196054477495743	0.1196054477495743
East	polaribacter	ac	import	0.0	-0.119086823336294	-0.119086823336294
East	roseobacter	k	export	0.0	0.1189914433827301	0.1189914433827301
East	roseobacter	gly_pro__L	import	-0.1189647930358278	0.0	0.1189647930358278
East	roseobacter	succ	export	0.1188955092193371	0.0	-0.1188955092193371
North	prochlorococcus	gcald	import	-0.1186312596120683	0.0	0.1186312596120683
Central	prochlorococcus	k	export	0.0	0.1185885499457705	0.1185885499457705
West	polaribacter	gly_asp__L	import	-0.0023997710006377	-0.1209570779684513	-0.11855730696781361
Central	polaribacter	glc__D	import	-0.1183821530602654	0.0	0.1183821530602654
Central	polaribacter	his__L	import	-0.1919237777094058	-0.3102983384289219	-0.1183745607195161
Central	polaribacter	glyb	export	0.0	0.1183359248457486	0.1183359248457486
North	roseobacter	L_Glutamate	import	0.0	-0.1179230991553444	-0.1179230991553444
East	pelagibacter	leuleu	import	0.0	-0.1179222144133596	-0.1179222144133596
West	roseobacter	glygln	import	0.0	-0.1178222091429281	-0.1178222091429281
North	polaribacter	mg2	export	0.1177888710388234	0.0	-0.1177888710388234
East	roseobacter	mso3	import	0.0	-0.1177125488418686	-0.1177125488418686
Central	prochlorococcus	arg__L	export	0.1169764523323654	0.0	-0.1169764523323654
West	roseobacter	indole	export	0.0	0.1166094291577145	0.1166094291577145
East	roseobacter	bz	export	0.0	0.1165922553799219	0.1165922553799219
North	polaribacter	Glycine	import	-0.116522003263687	0.0	0.116522003263687
North	polaribacter	etoh	export	0.0	0.1161206982278059	0.1161206982278059
East	polaribacter	LalaDglu	import	0.0	-0.115952513011776	-0.115952513011776
East	prochlorococcus	sn_Glycerol_3_phosphate	export	0.0247030812594698	0.1404669436374991	0.1157638623780293
North	prochlorococcus	ca2	import	-0.0062584029546353	-0.1219632315628323	-0.115704828608197
East	polaribacter	thr__L	import	-0.1153616616846338	0.0	0.1153616616846338
East	roseobacter	ile__L	import	0.0	-0.1153534359905161	-0.1153534359905161
Central	polaribacter	L_Cystine	import	-0.0006517045188687	-0.1159534562872174	-0.1153017517683487
East	pelagibacter	L_Cystine	import	-0.1148120961694755	0.0	0.1148120961694755
Central	prochlorococcus	Pantothenate	import	0.0	-0.1147717600321569	-0.1147717600321569
West	polaribacter	orn	import	-0.1822618512932817	-0.0677096672195739	0.1145521840737078
East	prochlorococcus	his__L	export	0.0	0.114423258875248	0.114423258875248
North	polaribacter	gln__L	import	-0.177153094156431	-0.062915157117852	0.11423793703857898
North	roseobacter	alaleu	export	0.0063675319222708	0.1203363091828008	0.11396877726053001
West	polaribacter	phe__L	import	-0.1812592194848519	-0.0674344752294288	0.1138247442554231
East	prochlorococcus	sel	import	-0.1134731476046895	0.0	0.1134731476046895
North	roseobacter	inost	export	0.0	0.112744335215855	0.112744335215855
North	roseobacter	progly	import	-0.1125338777852235	0.0	0.1125338777852235
East	polaribacter	pi	import	-0.1123099400837106	0.0	0.1123099400837106
North	polaribacter	salchs4	export	0.0	0.1122254883450965	0.1122254883450965
North	prochlorococcus	thr__L	export	0.0	0.112031551924076	0.112031551924076
East	polaribacter	cytd	import	-0.1113096068750547	0.0	0.1113096068750547
North	prochlorococcus	gua	export	0.0	0.1111335993297905	0.1111335993297905
East	prochlorococcus	lys__L	import	-0.1108544019809264	0.0	0.1108544019809264
West	roseobacter	phehpa	import	-0.1113646431186402	-0.0010036568583237	0.1103609862603165
Central	pelagibacter	acald	export	0.1102479934551374	0.0	-0.1102479934551374
East	pelagibacter	ade	import	-0.024616581977083	-0.1346256766931946	-0.11000909471611162
East	pelagibacter	feenter	import	-0.0212802780859956	-0.1312373856395138	-0.10995710755351819
Central	synechococcus	k	import	0.0	-0.1090758287419083	-0.1090758287419083
East	roseobacter	arab__L	import	0.0	-0.1089189615854391	-0.1089189615854391
Central	pelagibacter	trp__L	import	-0.0433814604126861	-0.1520509405110215	-0.10866948009833541
North	prochlorococcus	THF_polyglutamate	import	-0.1085913483121123	0.0	0.1085913483121123
Central	pelagibacter	R_3hnonaa	export	0.0001669965171502	0.1086491750593785	0.1084821785422283
North	pelagibacter	Glycine	import	-0.1105441481283409	-0.0021455042766561	0.10839864385168481
East	pelagibacter	fe3pyovd_kt	import	-0.1081974681109165	0.0	0.1081974681109165
East	roseobacter	pyovd_kt	import	0.0	-0.1080090360055247	-0.1080090360055247
East	polaribacter	cu2	export	0.0	0.107906100436951	0.107906100436951
West	roseobacter	arab__L	import	-0.1074507027025713	-6.707903691598183e-05	0.10738362366565532
East	polaribacter	arg__L	import	-0.0970057387005726	-0.2041978910900009	-0.1071921523894283
Central	polaribacter	adn	import	-0.1069968739497967	0.0	0.1069968739497967
East	pelagibacter	orn	export	0.0	0.106943681518687	0.106943681518687
East	polaribacter	k	import	-0.1056773482005221	0.0	0.1056773482005221
North	pelagibacter	no3	export	0.0042715955402127	0.1098060842147406	0.1055344886745279
East	roseobacter	gthrd	import	-0.0061036717063497	-0.1114529272188134	-0.1053492555124637
North	polaribacter	aso3	export	0.1050597591129415	0.0001373599083618	-0.1049223992045797
West	polaribacter	thr__L	import	-0.2154879783871535	-0.110590955037877	0.1048970233492765
North	roseobacter	ttdca	import	0.0	-0.1045702532909293	-0.1045702532909293
West	pelagibacter	gly_pro__L	export	0.0	0.1042799168715562	0.1042799168715562
East	prochlorococcus	Artificial_protein	import	0.0	-0.1042389181318854	-0.1042389181318854
West	pelagibacter	gthrd	export	0.1041418424180846	0.0	-0.1041418424180846
East	pelagibacter	crn	export	0.335359079339136	0.2313869062846542	-0.10397217305448181
Central	pelagibacter	R_3htd5e	import	-0.1038113671404773	0.0	0.1038113671404773
East	pelagibacter	trp__L	export	0.0	0.1037921225019731	0.1037921225019731
North	polaribacter	cl	export	0.0002441698219241	0.1039574104604987	0.1037132406385746
East	pelagibacter	fe3dcit	import	0.0	-0.1034544782120202	-0.1034544782120202
West	roseobacter	sula	export	0.0	0.1034015362686773	0.1034015362686773
North	polaribacter	skm	import	0.0	-0.1033656468348173	-0.1033656468348173
East	polaribacter	nh4	import	0.0	-0.1032945743651967	-0.1032945743651967
East	synechococcus	mn2	import	0.0	-0.1032744443928452	-0.1032744443928452
East	roseobacter	enter	import	0.0	-0.1031889263591764	-0.1031889263591764
East	prochlorococcus	pro__L	export	0.0	0.1031717354162692	0.1031717354162692
East	roseobacter	xyl__D	export	0.0	0.1030761094126717	0.1030761094126717
East	prochlorococcus	leu__L_m	export	0.1030334084914377	0.0	-0.1030334084914377
Central	pelagibacter	glymet	export	0.1029068899639695	0.0	-0.1029068899639695
East	polaribacter	serglugly	export	0.0	0.102733093980672	0.102733093980672
East	pelagibacter	but	import	0.0	-0.1023425382577482	-0.1023425382577482
East	roseobacter	Glycine	export	0.0	0.1019041419039452	0.1019041419039452
East	roseobacter	glymet	import	-0.1017658413986318	0.0	0.1017658413986318
North	polaribacter	h2s	import	-0.0071590364104527	-0.1089195180230293	-0.10176048161257659
East	polaribacter	din	import	-0.0017920372709579	-0.1035050571950719	-0.101713019924114
West	polaribacter	gln__L	import	-0.00059774663428	-0.1021088485465168	-0.1015111019122368
East	pelagibacter	cinnm	import	0.0	-0.1013939831552984	-0.1013939831552984
North	pelagibacter	ind3ac	import	-0.1012533444957987	0.0	0.1012533444957987
North	pelagibacter	malt	import	-0.3843816673819545	-0.4855592779747886	-0.10117761059283409
East	roseobacter	glcur	export	0.0	0.1010249396210342	0.1010249396210342
East	roseobacter	phehxa	import	0.0	-0.10097419382356	-0.10097419382356
West	prochlorococcus	Amino_sugars	import	-0.003390989524934	-0.1040178811454776	-0.1006268916205436
Central	prochlorococcus	Glycolate	export	0.0	0.1005623581354063	0.1005623581354063
East	polaribacter	progly	import	-0.1005353028396557	0.0	0.1005353028396557
North	roseobacter	L_Asparagine	import	-0.1004843929056763	0.0	0.1004843929056763
Central	pelagibacter	crn	import	-0.3976783487808034	-0.2973402436205459	0.10033810516025748
West	polaribacter	5drib	import	-0.0023112122380433	-0.1025980647806973	-0.100286852542654
Central	roseobacter	agm	export	0.0	0.1002765592033952	0.1002765592033952
North	polaribacter	feenter	export	0.0	0.0999807665493117	0.0999807665493117
West	polaribacter	g3pc	import	-0.0999828711929281	-0.0002115473273937	0.0997713238655344
North	polaribacter	gly_gln	export	0.0	0.0995084478281715	0.0995084478281715
East	roseobacter	butso3	import	-0.0104999353683555	-0.1099772222299776	-0.0994772868616221
East	polaribacter	gsn	import	0.0	-0.0990226620216141	-0.0990226620216141
East	polaribacter	duri	export	0.004752847712308	0.1035894087737726	0.0988365610614646
East	polaribacter	sel	export	0.0	0.0987943073645534	0.0987943073645534
West	polaribacter	14glucan	import	-0.2276425054359263	-0.1289419801182027	0.09870052531772358
West	roseobacter	acon_C	export	0.0992045530820427	0.0005532627397637	-0.09865129034227901
East	pelagibacter	fe3pyovd_kt	export	0.0	0.0985207734312604	0.0985207734312604
Central	prochlorococcus	ser__L	export	0.565059615566717	0.4665722144795288	-0.09848740108718823
West	polaribacter	gthrd	import	-0.1813428449946954	-0.0829858796211614	0.09835696537353401
Central	polaribacter	cytd	import	-0.0983405948569876	0.0	0.0983405948569876
West	pelagibacter	phe__L	import	-0.100695202197722	-0.0024645805227424	0.0982306216749796
East	polaribacter	udcpp	export	0.0	0.0981688134592202	0.0981688134592202
North	polaribacter	malt	export	0.0	0.0978466317520497	0.0978466317520497
East	prochlorococcus	Nicotinate	import	0.0	-0.0977091925082729	-0.0977091925082729
North	roseobacter	arg__L	export	0.0976368629439745	0.0	-0.0976368629439745
East	prochlorococcus	mobd	export	0.0	0.0976331586418114	0.0976331586418114
East	polaribacter	h2s	import	-0.1571360669632108	-0.059564259248484	0.09757180771472682
East	synechococcus	so4	import	-0.0974244316643049	0.0	0.0974244316643049
East	polaribacter	cit	export	0.0	0.0974203025435764	0.0974203025435764
West	pelagibacter	xyl__D	export	0.118610893526665	0.0214180551605379	-0.0971928383661271
West	synechococcus	na1	import	-0.0007441210606934	-0.0978615609838425	-0.0971174399231491
East	polaribacter	2m35mdntha	export	0.0968871425791365	0.0	-0.0968871425791365
Central	polaribacter	sbt__D	import	-0.0966337564069408	0.0	0.0966337564069408
North	polaribacter	gly_phe	import	0.0	-0.0963726187340643	-0.0963726187340643
East	polaribacter	fe2	export	0.0031118720655683	0.0993475392683536	0.0962356672027853
East	prochlorococcus	fe2	import	-0.0021058318926495	-0.0981832606929064	-0.0960774288002569
East	prochlorococcus	cd2	export	0.0	0.0955945899967471	0.0955945899967471
Central	polaribacter	trp__L	import	-0.0215842158913344	-0.1168305365108497	-0.0952463206195153
North	pelagibacter	cgly	export	0.0952004764834328	0.0	-0.0952004764834328
West	roseobacter	progly	import	0.0	-0.0951543834557328	-0.0951543834557328
Central	synechococcus	mg2	import	-0.0951002145362807	0.0	0.0951002145362807
East	roseobacter	crn	export	0.0037270217302319	0.0986719969403608	0.0949449752101289
Central	prochlorococcus	Lipoylprotein	export	0.0949810786455093	0.0001060484480374	-0.0948750301974719
West	pelagibacter	pi	import	-0.0948268543931014	0.0	0.0948268543931014
East	prochlorococcus	N_Acetylornithine	import	0.0	-0.0948184533364066	-0.0948184533364066
East	pelagibacter	inost	import	0.0	-0.0946088566318495	-0.0946088566318495
East	roseobacter	feenter	import	-0.0020391873441524	-0.0963798267629625	-0.0943406394188101
West	pelagibacter	glyc2p	import	-0.2318879317073382	-0.1375665066053027	0.0943214251020355
East	prochlorococcus	gln__L	import	0.0	-0.0941964365080468	-0.0941964365080468
West	polaribacter	m_xyl	import	-0.0031673767300889	-0.0973449072245446	-0.0941775304944557
Central	prochlorococcus	gthrd	export	0.0	0.0940998629711819	0.0940998629711819
East	polaribacter	pheme	import	0.0	-0.0939054790085122	-0.0939054790085122
East	prochlorococcus	tsul	import	-0.0934695967636937	0.0	0.0934695967636937
Central	prochlorococcus	ile__L	export	0.0934348462233654	0.0	-0.0934348462233654
East	roseobacter	tton	import	-0.0025613032184858	-0.0959803200657971	-0.0934190168473113
East	prochlorococcus	tsul	export	0.0	0.0933177327428473	0.0933177327428473
