taxon	sample_id	flux	metabolite	direction
polaribacter	East_2015	-0.015887529680349	so4	import
polaribacter	East_2015	-0.4719736101897626	stfrnA	import
polaribacter	East_2015	-0.01074612652733315	stfrnB	import
polaribacter	East_2015	15.996250010393274	succ	export
polaribacter	East_2015	-0.008933577601578483	sucr	import
polaribacter	East_2015	-0.02158619549150475	tcynt	import
polaribacter	East_2015	-0.0141134842679263	tgt	import
polaribacter	East_2015	-0.06391759176244856	thm	import
polaribacter	East_2015	-0.11536166168463387	thr__L	import
polaribacter	East_2015	0.0264574586260659	thym	export
polaribacter	East_2015	-0.0259105468743015	thymd	import
polaribacter	East_2015	-0.058585075654134046	tnt	import
polaribacter	East_2015	-0.0015864383652817577	tol	import
polaribacter	East_2015	0.037779693777821165	trp__L	export
polaribacter	East_2015	0.0161952971011633	tsul	export
polaribacter	East_2015	-0.1768012290471369	tyr__L	import
polaribacter	East_2015	-0.00134819045361135	udcpdp	import
polaribacter	East_2015	-0.8831788999756238	udcpp	import
polaribacter	East_2015	0.00857736190742785	ura	export
polaribacter	East_2015	0.0170573837234785	uri	export
polaribacter	East_2015	-0.0026799084954251505	val__L	import
polaribacter	East_2015	-0.0065824399416056	xtsn	import
polaribacter	East_2015	0.011895626326057899	xyl__D	export
polaribacter	East_2015	0.01158225020150535	zn2	export
polaribacter	East_2016	-0.0010429599802388	14glucan	import
polaribacter	East_2016	2.437229108830052	15dap	export
polaribacter	East_2016	-0.2966599133882528	2ddglcn	import
polaribacter	East_2016	-0.0012318171240948	2m35mdntha	import
polaribacter	East_2016	-0.028001799217454534	35dnta	import
polaribacter	East_2016	-0.19151860116800026	3mb	import
polaribacter	East_2016	0.005528111448235186	4abutn	export
polaribacter	East_2016	-0.38426209205777406	4abz	import
polaribacter	East_2016	0.20519807412674163	4ahmmp	export
polaribacter	East_2016	0.16022779513684865	4hba	export
polaribacter	East_2016	-0.0870534965452763	4hbald	import
polaribacter	East_2016	0.01164392171533	4hbz	export
polaribacter	East_2016	-17.00102297767739	5drib	import
polaribacter	East_2016	0.037345218180973395	Glycine	export
polaribacter	East_2016	-0.06944099204317321	L_Alanine	import
polaribacter	East_2016	-0.008573919963905451	L_Asparagine	import
polaribacter	East_2016	-0.0056498039520851496	L_Aspartate	import
polaribacter	East_2016	0.08084824623511015	L_Cystine	export
polaribacter	East_2016	0.03661622492250526	L_Glutamate	export
polaribacter	East_2016	-0.0641267859930916	LalaDgluMdapDala	import
polaribacter	East_2016	-0.00786470122555035	LalaDgluMdap	import
polaribacter	East_2016	-0.11595251301177606	LalaDglu	import
polaribacter	East_2016	0.0005222835360024	LalaLglu	export
polaribacter	East_2016	-0.0355726958276678	R3hdec4e	import
polaribacter	East_2016	0.0483593851599423	R_3hhdca	export
polaribacter	East_2016	0.013249120152136579	R_3hpba	export
polaribacter	East_2016	0.0057216239098224	R_3hppta	export
polaribacter	East_2016	0.0371302855527455	R_3hpt	export
polaribacter	East_2016	-0.004444247016317101	R_3httdca	import
polaribacter	East_2016	-0.11908682333629404	ac	import
polaribacter	East_2016	0.0014878235514873	acac	export
polaribacter	East_2016	0.12394607677319475	acald	export
polaribacter	East_2016	-0.007276131193137636	acglu	import
polaribacter	East_2016	-0.2418993444958096	actn__R	import
polaribacter	East_2016	0.4559399466488203	ad	export
polaribacter	East_2016	0.0687983683600007	adn	export
polaribacter	East_2016	0.00923163478340333	ala_L_asp__L	export
polaribacter	East_2016	0.1258879989973634	ala_L_glu__L	export
polaribacter	East_2016	-0.14620341519572513	ala_L_thr__L	import
polaribacter	East_2016	-0.011064591511044665	ala__D	import
polaribacter	East_2016	0.3922014803391613	ala_gln	export
polaribacter	East_2016	-0.17595499986051458	ala_his	import
polaribacter	East_2016	-0.18833943057818528	ala_leu	import
polaribacter	East_2016	0.011806273670087434	alagly	export
polaribacter	East_2016	-0.007199118437336	anhgm	import
polaribacter	East_2016	-0.183513013099262	arab__L	import
polaribacter	East_2016	-0.20419789109000094	arg__L	import
polaribacter	East_2016	0.0002004229131901	aso3	export
polaribacter	East_2016	-10.808346540217856	but	import
polaribacter	East_2016	0.5002452337622535	bz	export
polaribacter	East_2016	-0.10066846100019676	ca2	import
polaribacter	East_2016	-0.1275130836522915	cgly	import
polaribacter	East_2016	-0.1454720817276877	ch4s	import
polaribacter	East_2016	3.8312650068505048	chol	export
polaribacter	East_2016	-0.295305623709782	chols	import
polaribacter	East_2016	3.8598349394549896	chor	export
polaribacter	East_2016	0.09742030254357646	cit	export
polaribacter	East_2016	0.0023366020705862496	citr__L	export
polaribacter	East_2016	-0.0112722162197101	cl	import
polaribacter	East_2016	-0.148576108124389	co2	import
polaribacter	East_2016	0.27319824064491327	cobalt2	export
polaribacter	East_2016	1.4507352990297029	crn	export
polaribacter	East_2016	-0.09809133466206064	csn	import
polaribacter	East_2016	0.10790610043695101	cu2	export
polaribacter	East_2016	0.0287108570286856	cyan	export
polaribacter	East_2016	0.00724001686235285	cytd	export
polaribacter	East_2016	-0.07088436994599397	d23hb	import
polaribacter	East_2016	-0.1474063159822879	dad_2	import
polaribacter	East_2016	-0.06181405216799423	dcyt	import
polaribacter	East_2016	-0.00988408739193425	dextrin	import
polaribacter	East_2016	-0.0037033074032556	dgsn	import
polaribacter	East_2016	-0.10350505719507193	din	import
polaribacter	East_2016	0.0010860394410328	drib	export
polaribacter	East_2016	0.10358940877377266	duri	export
polaribacter	East_2016	-0.12257885314065699	enter	import
polaribacter	East_2016	-1.0454341326555372	etha	import
polaribacter	East_2016	6.294702377410849	etoh	export
polaribacter	East_2016	0.09934753926835366	fe2	export
polaribacter	East_2016	0.3459261690482136	fe3	export
polaribacter	East_2016	-0.06494725116264549	fe3dcit	import
polaribacter	East_2016	-15.549127620062604	fe3dhbzs3	import
polaribacter	East_2016	-0.2241736300520942	fe3pyovd_kt	import
polaribacter	East_2016	-0.004759290744646349	feenter	import
polaribacter	East_2016	-0.13878388000932854	fol	import
polaribacter	East_2016	0.0701522832949034	for	export
polaribacter	East_2016	-0.08216694170334214	fru	import
polaribacter	East_2016	-0.02964230932564195	fum	import
polaribacter	East_2016	0.060979335605892894	g3pc	export
polaribacter	East_2016	-0.00702070989283525	g3pi	import
polaribacter	East_2016	-0.4263052032402888	g3ps	import
polaribacter	East_2016	-0.07122840101610456	gal_bD	import
polaribacter	East_2016	0.0888298890233073	gal	export
polaribacter	East_2016	0.0142301889192789	galur	export
polaribacter	East_2016	2.162963251131421	glc__D	export
polaribacter	East_2016	0.07746883211355793	glcur	export
polaribacter	East_2016	-0.03603341021933155	gln__L	import
polaribacter	East_2016	-0.1260668612714095	glutar	import
polaribacter	East_2016	-0.08699403306939563	gly_asn__L	import
polaribacter	East_2016	-0.1470639198207228	gly_asp__L	import
polaribacter	East_2016	0.0747826828774522	gly_cys	export
polaribacter	East_2016	-0.00321876514593405	gly_gln	import
polaribacter	East_2016	-0.0002895102469795	gly_glu__L	import
polaribacter	East_2016	-0.0036894209066306665	gly_leu	import
polaribacter	East_2016	0.0014004508034292	gly_met	export
polaribacter	East_2016	0.0002007908474654	gly_phe	export
polaribacter	East_2016	-0.1546087009888711	gly_pro__L	import
polaribacter	East_2016	-0.00020737916195506657	gly_tyr	import
polaribacter	East_2016	-0.14662860463347555	glyb	import
polaribacter	East_2016	0.012972965510961767	glyc3p	export
polaribacter	East_2016	0.10241595526266518	glyc	export
polaribacter	East_2016	-0.14830227295008497	glyglygln	import
polaribacter	East_2016	-0.09902266202161412	gsn	import
polaribacter	East_2016	0.008800246669864434	gthrd	export
polaribacter	East_2016	0.008263793253487866	gua	export
polaribacter	East_2016	-0.15404223043093804	h2o2	import
polaribacter	East_2016	-0.0428155962653666	h2o	import
polaribacter	East_2016	-0.059564259248484054	h2s	import
polaribacter	East_2016	-0.010542805605860201	h	import
polaribacter	East_2016	0.23695067847327603	his__L	export
polaribacter	East_2016	0.25009715534407145	hxan	export
polaribacter	East_2016	-0.044635259758085	id3acald	import
polaribacter	East_2016	-0.17768209656139514	ile__L	import
polaribacter	East_2016	-0.00831184469305689	ind3ac	import
polaribacter	East_2016	0.0010670287426040501	indole	export
polaribacter	East_2016	-0.0025127639170032	inost	import
polaribacter	East_2016	0.0003173802474831804	istfrnA	export
polaribacter	East_2016	-0.08438151964424061	istfrnB	import
polaribacter	East_2016	0.08671249630234855	k	export
polaribacter	East_2016	-0.0077468883529152	leu__L_m	import
polaribacter	East_2016	0.07814867654074535	lysglugly	export
polaribacter	East_2016	-0.27535231507108693	m_xyl	import
polaribacter	East_2016	-3.7364096656363106e-05	mal__L	import
polaribacter	East_2016	-0.8176565687708246	malt	import
polaribacter	East_2016	-0.00036273887258041703	malthp	import
polaribacter	East_2016	0.0074106000330498	man1p	export
polaribacter	East_2016	-0.038880622687468135	melib	import
polaribacter	East_2016	0.0008564831521293	meoh	export
polaribacter	East_2016	0.07846934527779313	met_L_ala__L	export
polaribacter	East_2016	-0.2370407434279219	metox__R	import
polaribacter	East_2016	-20.31196875233421	metox	import
polaribacter	East_2016	-0.007145495573765732	mg2	import
polaribacter	East_2016	0.048770574297410274	mn2	export
polaribacter	East_2016	-0.00035955934303112425	mobd	import
polaribacter	East_2016	-1.290392396913226	nac	import
polaribacter	East_2016	-0.14775435749495267	ncam	import
polaribacter	East_2016	-0.10329457436519678	nh4	import
polaribacter	East_2016	-0.1350561765500242	nmn	import
polaribacter	East_2016	1.2467912806473374	no2	export
polaribacter	East_2016	-1.9973301843987243	no3	import
polaribacter	East_2016	-0.0056850308627654994	o2	import
polaribacter	East_2016	0.6114454536503869	ocdcea	export
polaribacter	East_2016	-0.3547462552299709	orn	import
polaribacter	East_2016	-0.0032488390212731	oxa	import
polaribacter	East_2016	0.031298330115106805	p_xyl	export
polaribacter	East_2016	0.00038937586734455	phe__L	export
polaribacter	East_2016	1.0683116279481115	phehpa	export
polaribacter	East_2016	-0.09390547900851225	pheme	import
polaribacter	East_2016	-0.24913978275361814	pheocta	import
polaribacter	East_2016	0.0138561747634279	ppa	export
polaribacter	East_2016	-0.00796163921937225	ppap	import
polaribacter	East_2016	0.0305514464184976	pro__L	export
polaribacter	East_2016	0.0844520859242856	progly	export
polaribacter	East_2016	-0.06237285337962174	pta	import
polaribacter	East_2016	0.06981046939927897	ptrc	export
polaribacter	East_2016	0.020027539674139498	pydxn	export
polaribacter	East_2016	-0.15051063529877867	pyovd_kt	import
polaribacter	East_2016	0.01870636606166165	pyr	export
polaribacter	East_2016	0.03870738385500219	rib__D	export
polaribacter	East_2016	-0.0059080754766096385	salchs2fe	import
polaribacter	East_2016	0.24194803463520634	salchs4	export
polaribacter	East_2016	-0.005964920367686801	salchs4fe	import
polaribacter	East_2016	0.0152358991713368	salchsx	export
polaribacter	East_2016	0.0026284391654429	sbt__D	export
polaribacter	East_2016	0.09879430736455345	sel	export
polaribacter	East_2016	0.0068105754075915995	ser__D	export
polaribacter	East_2016	0.18495120258405282	ser__L	export
polaribacter	East_2016	0.10273309398067204	serglugly	export
polaribacter	East_2016	0.2973926821529483	skm	export
polaribacter	East_2016	-0.010137985188518151	slnt	import
polaribacter	East_2016	0.15665393190609714	so3	export
polaribacter	East_2016	-0.05072196346391319	so4	import
polaribacter	East_2016	-0.4919717782630742	spmd	import
polaribacter	East_2016	-0.006900075067669267	stfrnA	import
polaribacter	East_2016	0.016076135550176	stfrnB	export
polaribacter	East_2016	-0.015131329539884754	succ	import
polaribacter	East_2016	-0.1478118398091855	sucr	import
polaribacter	East_2016	-0.00666149031218393	tcynt	import
polaribacter	East_2016	0.1976971519375801	tgt	export
polaribacter	East_2016	0.0032150104842246	thm	export
polaribacter	East_2016	0.0185588213323621	thr__L	export
polaribacter	East_2016	-0.1404595952539407	thym	import
polaribacter	East_2016	0.2949234670263025	thymd	export
polaribacter	East_2016	0.1905485336169791	tnt	export
polaribacter	East_2016	-0.0068632265900848	tol	import
polaribacter	East_2016	8.230726871085826	trp__L	export
polaribacter	East_2016	-0.03726961068886907	tsul	import
polaribacter	East_2016	-0.0886697122255184	tyr__L	import
polaribacter	East_2016	-0.0866614533045252	udcpdp	import
polaribacter	East_2016	0.0981688134592202	udcpp	export
polaribacter	East_2016	0.0062702753349072994	ura	export
polaribacter	East_2016	-3.4086104661234926	uri	import
polaribacter	East_2016	-0.129400672447012	val__L	import
polaribacter	East_2016	-0.1399579020432952	xtsn	import
polaribacter	East_2016	0.1478228540830684	xyl__D	export
polaribacter	East_2016	-1.6310181030473954	zn2	import
polaribacter	North_2015	-0.1535449162746867	14glucan	import
polaribacter	North_2015	-0.0302191991038963	15dap	import
polaribacter	North_2015	-0.00179472998253635	2ddglcn	import
polaribacter	North_2015	0.0350917693632122	2m35mdntha	export
polaribacter	North_2015	0.0464161657848976	35dnta	export
polaribacter	North_2015	-0.019310178873112604	3mb	import
polaribacter	North_2015	-0.041997186166093	4abutn	import
polaribacter	North_2015	0.00199459976157445	4hba	export
polaribacter	North_2015	-20.184377589059775	4hbald	import
polaribacter	North_2015	0.0022321418601438	4hbz	export
polaribacter	North_2015	0.0157431950769218	5drib	export
polaribacter	North_2015	-0.116522003263687	Glycine	import
polaribacter	North_2015	-0.00022056831172722298	L_Alanine	import
polaribacter	North_2015	-0.18044235624246915	L_Asparagine	import
polaribacter	North_2015	-0.0062535520305198	L_Aspartate	import
polaribacter	North_2015	-0.001114903297017767	L_Cystine	import
polaribacter	North_2015	0.0723373572113312	L_Glutamate	export
polaribacter	North_2015	-11.029189333547059	LalaDgluMdapDala	import
polaribacter	North_2015	0.0002489013741432	LalaDgluMdap	export
polaribacter	North_2015	0.0015376209417974013	LalaDglu	export
polaribacter	North_2015	-0.0027788457231467502	LalaLglu	import
polaribacter	North_2015	-0.0032296607818978	R3hdec4e	import
polaribacter	North_2015	0.00240394965258445	R_3hhdca	export
polaribacter	North_2015	0.0006502650721428	R_3hpba	export
polaribacter	North_2015	0.0061501672908979	R_3hppta	export
polaribacter	North_2015	-0.0019440671968043947	R_3hpt	import
polaribacter	North_2015	5.553659842494291	R_3httdca	export
polaribacter	North_2015	0.0050675781588849	abt	export
polaribacter	North_2015	-0.00033728320158055	acac	import
polaribacter	North_2015	-0.0014447314280873003	acald	import
polaribacter	North_2015	-0.0002116231956586002	acglu	import
polaribacter	North_2015	-0.23227507577078935	acnam	import
polaribacter	North_2015	-0.0023904759877024	actn__R	import
polaribacter	North_2015	-9.747492942019983e-05	ad	import
polaribacter	North_2015	0.0041575795333544	adn	export
polaribacter	North_2015	-5.124742557574224	ala_L_asp__L	import
polaribacter	North_2015	-0.3496889876013957	ala_L_glu__L	import
polaribacter	North_2015	-40.22496257748255	ala_L_thr__L	import
polaribacter	North_2015	-4.2752262262292375e-05	ala__D	import
polaribacter	North_2015	-5.2206604061425264e-05	ala_gln	import
polaribacter	North_2015	0.0049092078440734	ala_his	export
polaribacter	North_2015	-0.00265593216196585	ala_leu	import
polaribacter	North_2015	-0.0011584118704246	alagly	import
polaribacter	North_2015	0.0023635819547756765	anhgm	export
polaribacter	North_2015	-0.12429170025309556	arab__L	import
polaribacter	North_2015	0.001363438407714233	arg__L	export
polaribacter	North_2015	0.1050597591129415	aso3	export
polaribacter	North_2015	13.391130318449786	but	export
